hex_ident,altitude(feet),latitude,longitude,date,time,angle,distance(nauticalmile),squawk,ground_speed(knotph),track,callsign
406900,3625,53.77002,-1.44337,2017/09/14,13:45:03.262,-95.04,8.38,2340,181,324,
406900,3625,53.77067,-1.44422,2017/09/14,13:45:04.307,-94.86,8.4,2340,181,324,EXS25W  
406900,3625,53.77190,-1.44596,2017/09/14,13:45:06.014,-94.51,8.45,2340,181,323,EXS25W  
406900,3625,53.77208,-1.44611,2017/09/14,13:45:06.600,-94.46,8.46,2340,181,323,EXS25W  
406900,3625,53.77277,-1.44696,2017/09/14,13:45:07.583,-94.27,8.48,2340,180,322,EXS25W  
406900,3625,53.77327,-1.44745,2017/09/14,13:45:08.107,-94.14,8.5,2340,180,322,EXS25W  
406900,3625,53.77379,-1.44834,2017/09/14,13:45:09.093,-93.99,8.52,2340,180,322,EXS25W  
406900,3625,53.77482,-1.44971,2017/09/14,13:45:10.665,-93.72,8.57,2340,180,322,EXS25W  
406900,3650,53.77533,-1.45036,2017/09/14,13:45:11.577,-93.58,8.59,2340,179,323,EXS25W  
406900,3650,53.77583,-1.45090,2017/09/14,13:45:12.041,-93.45,8.6,2340,179,323,EXS25W  
406900,3650,53.77620,-1.45145,2017/09/14,13:45:12.566,-93.35,8.62,2340,179,323,EXS25W  
406900,3650,53.77635,-1.45173,2017/09/14,13:45:13.152,-93.31,8.63,2340,179,323,EXS25W  
406900,3650,53.77705,-1.45262,2017/09/14,13:45:13.943,-93.12,8.66,2340,178,323,EXS25W  
406900,3650,53.77840,-1.45415,2017/09/14,13:45:15.841,-92.77,8.7,2340,178,323,EXS25W  
406900,3650,53.77859,-1.45448,2017/09/14,13:45:16.368,-92.72,8.71,2340,178,323,EXS25W  
406900,3650,53.77895,-1.45506,2017/09/14,13:45:16.953,-92.63,8.73,2340,178,323,EXS25W  
40655B,6525,53.65521,-1.34920,2017/09/14,13:45:20.234,-135.17,9.48,,213,319,
406900,3675,53.78115,-1.45779,2017/09/14,13:45:20.234,-92.07,8.82,2340,176,324,EXS25W  
406900,3675,53.78152,-1.45811,2017/09/14,13:45:20.758,-91.98,8.83,2340,176,324,EXS25W  
406900,3675,53.78183,-1.45867,2017/09/14,13:45:21.345,-91.9,8.85,2340,176,324,EXS25W  
406900,3675,53.78220,-1.45898,2017/09/14,13:45:21.800,-91.81,8.86,2340,176,324,EXS25W  
406900,3675,53.78255,-1.45949,2017/09/14,13:45:22.201,-91.72,8.88,2340,176,324,EXS25W  
406900,3650,53.78268,-1.45965,2017/09/14,13:45:22.786,-91.69,8.88,2340,176,324,EXS25W  
406900,3650,53.78613,-1.46377,2017/09/14,13:45:27.638,-90.85,9.02,2340,174,324,EXS25W  
406900,3650,53.78664,-1.46448,2017/09/14,13:45:28.556,-90.73,9.04,2340,173,324,EXS25W  
406900,3650,53.78767,-1.46587,2017/09/14,13:45:30.326,-90.48,9.09,2340,173,324,EXS25W  
406900,3650,53.78888,-1.46738,2017/09/14,13:45:32.222,-90.2,9.14,2340,173,324,EXS25W  
406900,3650,53.78925,-1.46789,2017/09/14,13:45:32.751,-90.11,9.16,2340,173,324,EXS25W  
406900,3625,53.79265,-1.47257,2017/09/14,13:45:38.253,-89.34,9.33,2340,170,322,EXS25W  
406900,3550,53.79524,-1.47617,2017/09/14,13:45:42.450,-88.76,9.46,2340,170,322,EXS25W  
406900,3550,53.79575,-1.47680,2017/09/14,13:45:43.428,-88.65,9.48,2340,170,322,EXS25W  
40655B,5700,53.68945,-1.40107,2017/09/14,13:46:09.122,-118.68,9.08,5522,212,319,
40655B,5675,53.69009,-1.40205,2017/09/14,13:46:10.097,-118.41,9.08,5522,212,319,EXS28A  
40655B,5325,53.69968,-1.41659,2017/09/14,13:46:24.844,-114.44,9.13,5522,185,319,EXS28A  
40655B,5325,53.69991,-1.41699,2017/09/14,13:46:25.303,-114.35,9.13,5522,185,319,EXS28A  
40655B,5225,53.70294,-1.42152,2017/09/14,13:46:30.020,-113.17,9.15,5522,185,319,EXS28A  
40655B,5100,53.70643,-1.42677,2017/09/14,13:46:35.658,-111.84,9.19,5522,185,319,EXS28A  
40655B,5050,53.70978,-1.43175,2017/09/14,13:46:41.165,-110.61,9.23,5522,177,319,EXS28A  
40655B,5050,53.71011,-1.43234,2017/09/14,13:46:41.753,-110.48,9.24,5522,177,319,EXS28A  
40655B,5025,53.71074,-1.43324,2017/09/14,13:46:42.608,-110.26,9.25,5522,177,319,EXS28A  
40655B,5025,53.71179,-1.43485,2017/09/14,13:46:44.445,-109.88,9.27,5522,173,319,EXS28A  
40655B,5025,53.71216,-1.43536,2017/09/14,13:46:45.032,-109.75,9.27,5522,172,319,EXS28A  
40655B,5025,53.71239,-1.43576,2017/09/14,13:46:45.616,-109.66,9.28,5522,172,319,EXS28A  
40655B,5025,53.71272,-1.43630,2017/09/14,13:46:46.013,-109.54,9.28,5522,172,319,EXS28A  
3C7204,36000,53.49252,-1.64456,2017/09/14,13:46:46.277,-125.52,23.61,,462,277,
40655B,5025,53.71295,-1.43662,2017/09/14,13:46:46.468,-109.46,9.29,5522,170,319,EXS28A  
40655B,4975,53.71536,-1.44023,2017/09/14,13:46:50.730,-108.62,9.33,5522,169,319,EXS28A  
40655B,4975,53.71559,-1.44054,2017/09/14,13:46:51.128,-108.55,9.33,5522,169,319,EXS28A  
40655B,4950,53.71621,-1.44139,2017/09/14,13:46:52.038,-108.34,9.34,5522,163,320,EXS28A  
40655B,4950,53.71644,-1.44171,2017/09/14,13:46:52.503,-108.26,9.34,5522,163,320,EXS28A  
40655B,4950,53.71667,-1.44204,2017/09/14,13:46:52.957,-108.18,9.35,5522,163,321,EXS28A  
40655B,4925,53.71691,-1.44236,2017/09/14,13:46:53.356,-108.1,9.35,5522,163,321,EXS28A  
40655B,4900,53.71843,-1.44431,2017/09/14,13:46:55.843,-107.61,9.37,5522,162,323,EXS28A  
40655B,4875,53.71882,-1.44478,2017/09/14,13:46:56.430,-107.49,9.37,5522,162,323,EXS28A  
40655B,4825,53.72054,-1.44672,2017/09/14,13:46:59.253,-106.96,9.39,5522,160,326,EXS28A  
40655B,4800,53.72105,-1.44729,2017/09/14,13:47:00.106,-106.8,9.39,5522,160,326,EXS28A  
40655B,4800,53.72128,-1.44753,2017/09/14,13:47:00.561,-106.73,9.39,5522,160,326,EXS28A  
4070EA,35000,53.53112,-1.54940,2017/09/14,13:47:01.608,-128.49,19.67,4004,422,327,EXS14C  
4070EA,35000,53.53451,-1.55327,2017/09/14,13:47:03.579,-127.8,19.6,4004,422,327,EXS14C  
40655B,4725,53.72369,-1.44988,2017/09/14,13:47:04.361,-106.02,9.41,5522,160,330,EXS28A  
40655B,4700,53.72525,-1.45129,2017/09/14,13:47:06.789,-105.58,9.41,5522,159,331,EXS28A  
40655B,4675,53.72561,-1.45165,2017/09/14,13:47:07.311,-105.47,9.42,5522,158,332,EXS28A  
40655B,4625,53.72804,-1.45396,2017/09/14,13:47:11.047,-104.78,9.43,5522,157,332,EXS28A  
40655B,4625,53.72840,-1.45432,2017/09/14,13:47:11.575,-104.68,9.44,5522,157,332,EXS28A  
40655B,4600,53.72887,-1.45480,2017/09/14,13:47:12.555,-104.54,9.44,5522,155,331,EXS28A  
40655B,4600,53.72974,-1.45561,2017/09/14,13:47:13.934,-104.3,9.45,5522,154,331,EXS28A  
40655B,4600,53.73001,-1.45585,2017/09/14,13:47:14.385,-104.22,9.45,5522,154,331,EXS28A  
40655B,4575,53.73083,-1.45674,2017/09/14,13:47:15.768,-103.99,9.46,5522,153,330,EXS28A  
40655B,4575,53.73106,-1.45698,2017/09/14,13:47:16.219,-103.92,9.46,5522,151,330,EXS28A  
40655B,4550,53.73216,-1.45804,2017/09/14,13:47:17.927,-103.61,9.47,5522,150,329,EXS28A  
40655B,4550,53.73250,-1.45844,2017/09/14,13:47:18.449,-103.51,9.48,5522,150,329,EXS28A  
40655B,4550,53.73297,-1.45892,2017/09/14,13:47:19.366,-103.38,9.48,5522,149,329,EXS28A  
40655B,4525,53.73331,-1.45930,2017/09/14,13:47:19.826,-103.29,9.49,5522,148,328,EXS28A  
4070EA,35000,53.56105,-1.58274,2017/09/14,13:47:20.027,-122.63,19.09,4004,423,327,EXS14C  
40655B,4525,53.73354,-1.45953,2017/09/14,13:47:20.355,-103.22,9.49,5522,148,328,EXS28A  
4070EA,35000,53.56284,-1.58478,2017/09/14,13:47:21.073,-122.28,19.06,4004,423,327,EXS14C  
40655B,4500,53.73422,-1.46032,2017/09/14,13:47:21.405,-103.03,9.5,5522,148,328,EXS28A  
40655B,4500,53.73445,-1.46055,2017/09/14,13:47:21.990,-102.96,9.51,5522,147,328,EXS28A  
40655B,4475,53.73478,-1.46094,2017/09/14,13:47:22.512,-102.87,9.51,5522,147,328,EXS28A  
40655B,4475,53.73502,-1.46118,2017/09/14,13:47:22.970,-102.8,9.52,5522,147,327,EXS28A  
4070EA,35000,53.56609,-1.58839,2017/09/14,13:47:23.166,-121.67,19.01,4004,423,327,EXS14C  
40655B,4475,53.73537,-1.46157,2017/09/14,13:47:23.436,-102.71,9.52,5522,147,327,EXS28A  
40655B,4425,53.73613,-1.46247,2017/09/14,13:47:24.939,-102.49,9.54,5522,146,326,EXS28A  
40655B,4425,53.73637,-1.46272,2017/09/14,13:47:25.333,-102.42,9.54,5522,146,326,EXS28A  
A31A34,32250,53.45892,-1.58486,2017/09/14,13:47:25.597,-132.64,23.93,,471,328,
40655B,4400,53.73692,-1.46338,2017/09/14,13:47:26.255,-102.27,9.55,5522,146,326,EXS28A  
40655B,4400,53.73725,-1.46377,2017/09/14,13:47:26.841,-102.18,9.56,5522,146,326,EXS28A  
40655B,4275,53.74028,-1.46748,2017/09/14,13:47:32.539,-101.33,9.62,5522,145,325,EXS28A  
40655B,4275,53.74059,-1.46793,2017/09/14,13:47:33.066,-101.24,9.63,5522,144,323,EXS28A  
40655B,4250,53.74111,-1.46861,2017/09/14,13:47:34.050,-101.1,9.65,5522,144,323,EXS28A  
40655B,4200,53.74205,-1.46981,2017/09/14,13:47:35.945,-100.84,9.67,5522,144,323,EXS28A  
40655B,4175,53.74298,-1.47112,2017/09/14,13:47:37.780,-100.58,9.7,5522,143,322,EXS28A  
40655B,4150,53.74347,-1.47185,2017/09/14,13:47:38.767,-100.44,9.71,5522,143,321,EXS28A  
40655B,4125,53.74400,-1.47257,2017/09/14,13:47:39.684,-100.3,9.73,5522,143,321,EXS28A  
40655B,4050,53.74577,-1.47516,2017/09/14,13:47:43.354,-99.81,9.79,5522,142,320,EXS28A  
40655B,4025,53.74626,-1.47593,2017/09/14,13:47:44.339,-99.68,9.81,5522,142,319,EXS28A  
40655B,4000,53.74679,-1.47661,2017/09/14,13:47:45.317,-99.54,9.82,5522,142,319,EXS28A  
40655B,3975,53.74735,-1.47750,2017/09/14,13:47:46.434,-99.39,9.84,5522,141,319,EXS28A  
40655B,3925,53.74833,-1.47903,2017/09/14,13:47:48.534,-99.12,9.88,5522,141,319,EXS28A  
40655B,3900,53.74883,-1.47978,2017/09/14,13:47:49.512,-98.99,9.9,5522,141,319,EXS28A  
40655B,3575,53.75505,-1.48959,2017/09/14,13:48:02.293,-97.37,10.15,5522,144,317,EXS28A  
40655B,3400,53.76141,-1.50010,2017/09/14,13:48:15.857,-95.82,10.45,5522,137,316,EXS28A  
40655B,3275,53.76732,-1.50949,2017/09/14,13:48:28.833,-94.46,10.72,5522,134,317,EXS28A  
3C70C5,30000,53.56612,-1.25349,2017/09/14,13:48:32.438,-169.29,13.51,,474,274,
3C70C5,29975,53.56673,-1.27371,2017/09/14,13:48:38.010,-164.55,13.57,,473,274,GEC8174 
3C70C5,29975,53.56686,-1.27810,2017/09/14,13:48:39.127,-163.55,13.59,2547,474,273,GEC8174 
C0054E,34000,53.64555,-1.01161,2017/09/14,13:48:44.303,127.35,11.14,,459,282,
C0054E,34000,53.64955,-1.04378,2017/09/14,13:48:53.537,131.55,10.26,2511,459,282,ACA839  
C0054E,34000,53.64995,-1.04731,2017/09/14,13:48:54.526,132.09,10.17,2511,459,282,ACA839  
C0054E,33975,53.65073,-1.05359,2017/09/14,13:48:56.354,133.06,10,2511,459,282,ACA839  
C0054E,34000,53.65155,-1.06026,2017/09/14,13:48:58.320,134.14,9.83,2511,459,282,ACA839  
C0054E,34000,53.65201,-1.06414,2017/09/14,13:48:59.369,134.8,9.74,2511,459,282,ACA839  
C0054E,34000,53.65322,-1.07424,2017/09/14,13:49:02.255,136.61,9.49,2511,460,282,ACA839  
C0054E,34000,53.65360,-1.07706,2017/09/14,13:49:03.105,137.14,9.42,2511,460,282,ACA839  
C0054E,34000,53.65402,-1.08058,2017/09/14,13:49:04.023,137.82,9.34,2511,460,282,ACA839  
C0054E,34000,53.65485,-1.08757,2017/09/14,13:49:06.056,139.23,9.17,2511,459,282,ACA839  
C0054E,33975,53.65578,-1.09492,2017/09/14,13:49:08.157,140.8,9,2511,459,282,ACA839  
C0054E,33975,53.65625,-1.09871,2017/09/14,13:49:09.271,141.64,8.92,2511,459,282,ACA839  
C0054E,33975,53.65671,-1.10219,2017/09/14,13:49:10.315,142.43,8.84,2511,459,282,ACA839  
3C70C5,29975,53.57089,-1.41677,2017/09/14,13:49:16.936,-137.81,15.06,2547,474,273,GEC8174 
C0054E,33975,53.66359,-1.15788,2017/09/14,13:49:26.109,158.73,7.78,2511,459,282,ACA839  
40655B,2550,53.79401,-1.55041,2017/09/14,13:49:27.556,-89.24,12.09,5522,132,318,EXS28A  
C0054E,33975,53.66444,-1.16479,2017/09/14,13:49:28.143,161.26,7.68,2511,459,282,ACA839  
C0054E,33975,53.66491,-1.16867,2017/09/14,13:49:29.318,162.74,7.63,2511,459,282,ACA839  
C0054E,33975,53.66570,-1.17499,2017/09/14,13:49:31.089,165.21,7.54,2511,459,282,ACA839  
C0054E,33975,53.66616,-1.17885,2017/09/14,13:49:32.141,166.76,7.49,2511,460,282,ACA839  
C0054E,33975,53.66702,-1.18582,2017/09/14,13:49:34.105,169.65,7.41,2511,459,282,ACA839  
C0054E,34000,53.66739,-1.18896,2017/09/14,13:49:35.086,170.99,7.38,2511,459,282,ACA839  
C0054E,34000,53.66794,-1.19319,2017/09/14,13:49:36.205,172.81,7.33,2511,459,282,ACA839  
C0054E,34000,53.66835,-1.19670,2017/09/14,13:49:37.249,174.35,7.3,2511,459,282,ACA839  
C0054E,34000,53.66872,-1.19985,2017/09/14,13:49:38.164,175.75,7.27,2511,459,282,ACA839  
C0054E,34000,53.66917,-1.20332,2017/09/14,13:49:39.154,177.3,7.24,2511,459,282,ACA839  
C0054E,34000,53.67000,-1.20999,2017/09/14,13:49:41.051,-179.66,7.18,2511,459,282,ACA839  
C0054E,34000,53.67045,-1.21342,2017/09/14,13:49:42.035,-178.09,7.16,2511,459,282,ACA839  
C0054E,34000,53.67091,-1.21730,2017/09/14,13:49:43.147,-176.3,7.13,2511,459,282,ACA839  
C0054E,34000,53.67138,-1.22118,2017/09/14,13:49:44.264,-174.5,7.11,2511,459,282,ACA839  
3C70C5,30000,53.57382,-1.51760,2017/09/14,13:49:44.656,-126.22,16.97,2547,469,273,GEC8174 
C0054E,34000,53.67183,-1.22466,2017/09/14,13:49:45.309,-172.88,7.09,2511,459,282,ACA839  
C0054E,34000,53.67226,-1.22813,2017/09/14,13:49:46.229,-171.27,7.08,2511,459,282,ACA839  
C0054E,34000,53.67270,-1.23165,2017/09/14,13:49:47.275,-169.64,7.07,2511,459,282,ACA839  
3C70C5,29975,53.57418,-1.52960,2017/09/14,13:49:47.932,-125.13,17.23,2547,468,273,GEC8174 
C0054E,34000,53.67307,-1.23478,2017/09/14,13:49:48.191,-168.19,7.06,2511,459,282,ACA839  
3C70C5,29975,53.57428,-1.53322,2017/09/14,13:49:48.916,-124.82,17.31,2547,468,273,GEC8174 
C0054E,33975,53.67490,-1.24946,2017/09/14,13:49:52.320,-161.51,7.04,2511,459,282,ACA839  
C0054E,33975,53.67618,-1.26037,2017/09/14,13:49:55.405,-156.73,7.05,2511,459,282,ACA839  
3C70C5,30000,53.57539,-1.57315,2017/09/14,13:49:59.986,-121.63,18.23,2547,468,273,GEC8174 
C0054E,34000,53.69759,-1.43614,2017/09/14,13:50:45.605,-113.02,9.76,2511,460,282,ACA839  
C0054E,34000,53.69801,-1.43960,2017/09/14,13:50:46.646,-112.62,9.85,2511,460,282,ACA839  
C0054E,34000,53.69843,-1.44282,2017/09/14,13:50:47.504,-112.25,9.93,2511,460,282,ACA839  
C0054E,33975,53.70019,-1.45714,2017/09/14,13:50:51.632,-110.7,10.3,2511,460,282,ACA839  
4067EE,25975,53.72310,-1.13975,2017/09/14,13:50:56.416,135.11,4.7,3442,450,276,TOM49E  
4067EE,25950,53.72352,-1.14710,2017/09/14,13:50:58.511,138.13,4.54,3442,450,276,TOM49E  
C0054E,33975,53.70420,-1.49051,2017/09/14,13:51:01.135,-107.65,11.22,2511,460,282,ACA839  
4067EE,25900,53.72422,-1.16035,2017/09/14,13:51:02.375,144.52,4.3,3442,450,276,TOM49E  
4067EE,25875,53.72443,-1.16424,2017/09/14,13:51:03.492,146.64,4.23,3442,450,276,TOM49E  
4067EE,25875,53.72466,-1.16769,2017/09/14,13:51:04.477,148.62,4.17,3442,450,276,TOM49E  
4067EE,25850,53.72488,-1.17193,2017/09/14,13:51:05.651,151.2,4.11,3442,450,276,TOM49E  
4067EE,25825,53.72507,-1.17538,2017/09/14,13:51:06.700,153.42,4.06,3442,450,276,TOM49E  
4067EE,25825,53.72529,-1.17925,2017/09/14,13:51:07.756,156.03,4.01,3442,450,276,TOM49E  
4067EE,25800,53.72548,-1.18236,2017/09/14,13:51:08.671,158.21,3.97,3442,450,276,TOM49E  
4067EE,25725,53.72667,-1.20402,2017/09/14,13:51:14.892,175.46,3.79,3442,450,276,TOM49E  
4067EE,25700,53.72685,-1.20748,2017/09/14,13:51:15.880,178.45,3.77,3442,450,276,TOM49E  
4067EE,25650,53.72745,-1.21862,2017/09/14,13:51:19.022,-171.83,3.75,3442,449,276,TOM49E  
4067EE,25600,53.72841,-1.23604,2017/09/14,13:51:24.006,-157.37,3.8,3442,448,276,TOM49E  
4067EE,25575,53.72878,-1.24259,2017/09/14,13:51:25.968,-152.43,3.84,3442,447,276,TOM49E  
4067EE,25550,53.72896,-1.24606,2017/09/14,13:51:27.016,-149.97,3.87,3442,447,276,TOM49E  
4067EE,25550,53.72915,-1.24953,2017/09/14,13:51:27.934,-147.6,3.9,3442,447,276,TOM49E  
4067EE,25525,53.72932,-1.25268,2017/09/14,13:51:28.914,-145.54,3.94,3442,447,276,TOM49E  
4067EE,25500,53.72971,-1.25995,2017/09/14,13:51:30.951,-141.12,4.02,3442,446,276,TOM49E  
4067EE,25475,53.73010,-1.26649,2017/09/14,13:51:32.912,-137.5,4.11,3442,445,276,TOM49E  
4067EE,25450,53.73031,-1.27029,2017/09/14,13:51:33.963,-135.56,4.17,3442,445,276,TOM49E  
4067EE,25425,53.73078,-1.27716,2017/09/14,13:51:35.998,-132.28,4.28,3442,445,276,TOM49E  
4067EE,25425,53.73101,-1.28063,2017/09/14,13:51:36.974,-130.76,4.34,3442,444,277,TOM49E  
C0054E,34000,53.72026,-1.62558,2017/09/14,13:51:39.663,-99.89,15.34,2511,460,282,ACA839  
4067EE,25375,53.73194,-1.29154,2017/09/14,13:51:40.123,-126.34,4.53,3442,443,278,TOM49E  
4067EE,25350,53.73264,-1.29824,2017/09/14,13:51:42.158,-123.9,4.66,3442,442,279,TOM49E  
400953,5175,53.69773,-1.47758,2017/09/14,13:51:42.545,-109.73,11,,,,
4067EE,25325,53.73312,-1.30196,2017/09/14,13:51:43.206,-122.61,4.73,3442,441,280,TOM49E  
4067EE,25325,53.73399,-1.30834,2017/09/14,13:51:45.173,-120.51,4.85,3442,441,282,TOM49E  
4067EE,25300,53.73454,-1.31192,2017/09/14,13:51:46.223,-119.38,4.92,3442,441,283,TOM49E  
4067EE,25300,53.73500,-1.31459,2017/09/14,13:51:47.133,-118.56,4.97,3442,439,284,TOM49E  
4067EE,25300,53.73560,-1.31781,2017/09/14,13:51:48.054,-117.58,5.03,3442,440,286,TOM49E  
4067EE,25275,53.73683,-1.32432,2017/09/14,13:51:50.021,-115.71,5.17,3442,440,287,TOM49E  
4067EE,25250,53.73748,-1.32716,2017/09/14,13:51:51.003,-114.9,5.22,3442,440,287,TOM49E  
400953,4800,53.71106,-1.47727,2017/09/14,13:51:57.880,-107.07,10.61,,187,,
4067EE,25200,53.74319,-1.34920,2017/09/14,13:51:58.015,-109.21,5.69,3442,437,294,TOM49E  
4067EE,25175,53.74405,-1.35196,2017/09/14,13:51:58.994,-108.54,5.75,3442,437,294,TOM49E  
400953,4750,53.71239,-1.47727,2017/09/14,13:51:59.393,-106.8,10.58,,188,,
4067EE,25150,53.74805,-1.36368,2017/09/14,13:52:02.996,-105.79,6.02,3442,437,294,TOM49E  
400953,4625,53.71550,-1.47719,2017/09/14,13:52:03.124,-106.17,10.49,,188,,
400953,4600,53.71660,-1.47719,2017/09/14,13:52:04.239,-105.94,10.47,7460,188,,
400953,4575,53.71701,-1.47719,2017/09/14,13:52:04.700,-105.85,10.46,7460,187,,
400953,4500,53.72044,-1.47710,2017/09/14,13:52:08.765,-105.15,10.37,7460,185,,MON63PJ 
400953,4450,53.72189,-1.47701,2017/09/14,13:52:10.533,-104.85,10.33,7460,185,,MON63PJ 
4067EE,25075,53.75752,-1.38600,2017/09/14,13:52:10.994,-100.81,6.55,3442,436,301,TOM49E  
4067EE,25075,53.76009,-1.39118,2017/09/14,13:52:13.083,-99.69,6.69,3442,437,310,TOM49E  
400953,4350,53.72417,-1.47693,2017/09/14,13:52:13.349,-104.37,10.27,7460,185,,MON63PJ 
400953,4325,53.72524,-1.47685,2017/09/14,13:52:14.460,-104.15,10.25,7460,185,,MON63PJ 
4067EE,25050,53.76251,-1.39573,2017/09/14,13:52:14.853,-98.7,6.81,3442,438,311,TOM49E  
400953,4275,53.72635,-1.47680,2017/09/14,13:52:15.903,-103.92,10.22,7460,181,1,MON63PJ 
400953,4250,53.72585,-1.47680,2017/09/14,13:52:16.364,-104.03,10.23,7460,182,1,MON63PJ 
400953,4225,53.72724,-1.47669,2017/09/14,13:52:16.950,-103.74,10.2,7460,183,1,MON63PJ 
400953,4200,53.72777,-1.47672,2017/09/14,13:52:17.480,-103.62,10.19,7460,184,1,MON63PJ 
400953,4200,53.72813,-1.47664,2017/09/14,13:52:17.934,-103.55,10.18,7460,184,1,MON63PJ 
400953,4175,53.72832,-1.47664,2017/09/14,13:52:18.392,-103.51,10.17,7460,184,1,MON63PJ 
400953,3950,53.73441,-1.47629,2017/09/14,13:52:25.276,-102.23,10.03,7460,188,1,MON63PJ 
400953,3800,53.73958,-1.47693,2017/09/14,13:52:31.239,-101.09,9.95,7460,185,352,MON63PJ 
4067EE,24975,53.78819,-1.43183,2017/09/14,13:52:31.434,-90.42,7.88,3442,438,311,TOM49E  
400953,3800,53.73962,-1.47703,2017/09/14,13:52:32.222,-101.08,9.96,7460,184,349,MON63PJ 
400953,3725,53.74474,-1.48089,2017/09/14,13:52:38.052,-99.83,10,7460,184,349,MON63PJ 
4067EE,24975,53.80014,-1.44564,2017/09/14,13:52:38.646,-87.37,8.39,3442,438,311,TOM49E  
400953,3700,53.74488,-1.48113,2017/09/14,13:52:39.304,-99.79,10.01,7460,184,349,MON63PJ 
4067EE,24975,53.80494,-1.45125,2017/09/14,13:52:41.596,-86.24,8.62,3442,436,326,TOM49E  
4067EE,24975,53.80694,-1.45359,2017/09/14,13:52:42.769,-85.79,8.71,3442,435,326,TOM49E  
400953,3650,53.74866,-1.48550,2017/09/14,13:52:44.086,-98.84,10.1,7460,172,325,MON63PJ 
4067EE,25000,53.81024,-1.45738,2017/09/14,13:52:44.738,-85.06,8.87,3442,435,326,TOM49E  
4067EE,25000,53.81192,-1.45932,2017/09/14,13:52:45.789,-84.7,8.95,3442,435,326,TOM49E  
4067EE,25000,53.81355,-1.46126,2017/09/14,13:52:46.771,-84.35,9.04,3442,435,326,TOM49E  
4067EE,25000,53.81518,-1.46320,2017/09/14,13:52:47.815,-84.02,9.12,3442,435,326,TOM49E  
4067EE,25000,53.81703,-1.46534,2017/09/14,13:52:48.869,-83.64,9.21,3442,435,326,TOM49E  
4067EE,25000,53.81868,-1.46730,2017/09/14,13:52:49.913,-83.31,9.3,3442,435,326,TOM49E  
4067EE,24975,53.82230,-1.47162,2017/09/14,13:52:52.076,-82.6,9.49,3442,435,326,TOM49E  
4067EE,24975,53.82394,-1.47350,2017/09/14,13:52:53.123,-82.29,9.58,3442,435,326,TOM49E  
4067EE,24975,53.82559,-1.47546,2017/09/14,13:52:54.045,-81.98,9.67,3442,435,326,TOM49E  
4067EE,24975,53.82737,-1.47758,2017/09/14,13:52:55.097,-81.65,9.76,3442,435,326,TOM49E  
4067EE,24975,53.82905,-1.47960,2017/09/14,13:52:56.145,-81.35,9.86,3442,435,326,TOM49E  
4067EE,24975,53.83054,-1.48135,2017/09/14,13:52:57.058,-81.08,9.94,3442,435,326,TOM49E  
4067EE,24975,53.83231,-1.48348,2017/09/14,13:52:58.171,-80.77,10.04,3442,435,325,TOM49E  
4067EE,24975,53.83399,-1.48542,2017/09/14,13:52:59.221,-80.48,10.13,3442,435,325,TOM49E  
4067EE,24975,53.83594,-1.48776,2017/09/14,13:53:00.340,-80.15,10.24,3442,435,325,TOM49E  
4067EE,24975,53.83757,-1.48970,2017/09/14,13:53:01.388,-79.88,10.33,3442,435,325,TOM49E  
4067EE,24975,53.83957,-1.49204,2017/09/14,13:53:02.565,-79.55,10.45,3442,435,325,TOM49E  
4067EE,24975,53.84120,-1.49398,2017/09/14,13:53:03.545,-79.29,10.54,3442,435,325,TOM49E  
4067EE,24975,53.84267,-1.49579,2017/09/14,13:53:04.466,-79.06,10.63,3442,435,325,TOM49E  
4067EE,25000,53.84451,-1.49794,2017/09/14,13:53:05.517,-78.77,10.73,3442,434,325,TOM49E  
4067EE,24975,53.84596,-1.49971,2017/09/14,13:53:06.498,-78.55,10.82,3442,434,325,TOM49E  
4067EE,25000,53.84761,-1.50167,2017/09/14,13:53:07.415,-78.29,10.92,3442,434,325,TOM49E  
4067EE,25000,53.84926,-1.50364,2017/09/14,13:53:08.461,-78.05,11.01,3442,434,325,TOM49E  
4067EE,25000,53.85237,-1.50731,2017/09/14,13:53:10.301,-77.59,11.2,3442,434,325,TOM49E  
400953,3300,53.76472,-1.50585,2017/09/14,13:53:11.277,-95.04,10.62,7460,164,324,MON63PJ 
4067EE,25000,53.85400,-1.50925,2017/09/14,13:53:11.343,-77.36,11.3,3442,434,325,TOM49E  
4067EE,25000,53.85531,-1.51086,2017/09/14,13:53:12.198,-77.18,11.38,3442,434,325,TOM49E  
4067EE,25000,53.85713,-1.51297,2017/09/14,13:53:13.242,-76.92,11.48,3442,434,325,TOM49E  
4067EE,25000,53.85873,-1.51494,2017/09/14,13:53:14.230,-76.71,11.58,3442,434,325,TOM49E  
4067EE,25000,53.86024,-1.51676,2017/09/14,13:53:15.212,-76.5,11.68,3442,434,325,TOM49E  
4067EE,25000,53.86220,-1.51910,2017/09/14,13:53:16.391,-76.24,11.8,3442,434,325,TOM49E  
4067EE,25000,53.86400,-1.52121,2017/09/14,13:53:17.443,-76.01,11.9,3442,434,325,TOM49E  
4067EE,25000,53.86545,-1.52298,2017/09/14,13:53:18.295,-75.82,12,3442,434,325,TOM49E  
4067EE,25000,53.86890,-1.52710,2017/09/14,13:53:20.453,-75.38,12.21,3442,434,325,TOM49E  
4067EE,25000,53.87039,-1.52888,2017/09/14,13:53:21.371,-75.2,12.3,3442,434,325,TOM49E  
